,Category,Rating,Reviews,Size,Installs,Type,Price,Genres
6067,SPORTS,4.4,3451011,,"50,000,000+",Free,0,Sports
6068,MAPS_AND_NAVIGATION,4.2,618562,,"50,000,000+",Free,0,Maps & Navigation
6069,SPORTS,4.2,4330,6.1M,"100,000+",Free,0,Sports
6070,FAMILY,3.8,484226,27M,"50,000,000+",Free,0,Casual
6071,PHOTOGRAPHY,4.2,28390,38M,"5,000,000+",Free,0,Photography
6072,COMICS,4,78,2.8M,"5,000+",Free,0,Comics
6073,FAMILY,4.2,67,6.5M,"5,000+",Free,0,Entertainment
6074,PERSONALIZATION,4.3,1580,3.6M,"100,000+",Free,0,Personalization
6075,FAMILY,4.3,556929,53M,"10,000,000+",Free,0,Casual
6076,FAMILY,4.4,146,3.9M,"10,000+",Free,0,Entertainment
6078,SOCIAL,4.1,2520,12M,"100,000+",Free,0,Social
6079,FAMILY,4.5,559597,89M,"10,000,000+",Free,0,Simulation
6080,SOCIAL,4.2,305367,46M,"10,000,000+",Free,0,Social
6081,GAME,4.3,128367,54M,"1,000,000+",Free,0,Arcade
6082,TOOLS,4.4,103909,9.2M,"5,000,000+",Free,0,Tools
6083,FAMILY,4.5,76608,24M,"1,000,000+",Free,0,Action;Action & Adventure
6084,GAME,4.3,275843,41M,"10,000,000+",Free,0,Adventure
6085,FAMILY,,2,0.705,100+,Free,0,Entertainment
6087,GAME,4,263907,62M,"10,000,000+",Free,0,Action
6088,GAME,3.4,32,27M,"1,000+",Paid,$0.99,Arcade
6089,GAME,4.4,1849,37M,"10,000+",Free,0,Board
6090,FAMILY,3.8,63,3.7M,"10,000+",Free,0,Entertainment
6091,COMMUNICATION,3,39,4.6M,"10,000+",Free,0,Communication
6092,COMMUNICATION,4.1,141,9.9M,"50,000+",Free,0,Communication
6093,VIDEO_PLAYERS,4.4,3066,9.0M,"1,000,000+",Free,0,Video Players & Editors
6094,FAMILY,4.1,262,29M,"50,000+",Free,0,Puzzle
6095,FAMILY,4.1,256,2.5M,"100,000+",Free,0,Entertainment
6096,FAMILY,4.1,28892,6.3M,"5,000,000+",Free,0,Entertainment
6097,GAME,4.5,634159,58M,"10,000,000+",Free,0,Action
6098,FAMILY,4.1,32,4.1M,"10,000+",Free,0,Education
6099,HEALTH_AND_FITNESS,2.2,19,9.6M,"1,000+",Free,0,Health & Fitness
6100,TOOLS,3.9,428,3.8M,"100,000+",Free,0,Tools
6101,FAMILY,4,1542,13M,"50,000+",Free,0,Entertainment
6102,FAMILY,4.3,105,51M,"1,000+",Paid,$0.99,Casual
6103,FAMILY,3.9,17067,2.7M,"5,000,000+",Free,0,Casual
6104,GAME,4,3322,82M,"100,000+",Free,0,Action
6105,HEALTH_AND_FITNESS,4.2,2509,5.0M,"1,000,000+",Free,0,Health & Fitness
6106,GAME,4.2,7699,83M,"500,000+",Free,0,Action
6107,FAMILY,3.6,5,2.5M,"1,000+",Free,0,Entertainment
6108,FAMILY,4.3,19,2.5M,"1,000+",Free,0,Entertainment
6109,FAMILY,,3,6.6M,"1,000+",Free,0,Puzzle
6110,FAMILY,,4,2.5M,"1,000+",Free,0,Entertainment
6111,FAMILY,4.4,447,3.7M,"100,000+",Free,0,Entertainment
6112,FAMILY,2.6,17,4.6M,"5,000+",Free,0,Entertainment
6113,GAME,4.1,29798,80M,"1,000,000+",Free,0,Action
6114,BUSINESS,,6,11M,"1,000+",Free,0,Business
6115,TOOLS,3.5,412,2.6M,"5,000+",Paid,$0.99,Tools
6116,FAMILY,4.2,72,2.5M,"10,000+",Free,0,Entertainment
6117,LIFESTYLE,,0,24M,50+,Free,0,Lifestyle
6118,LIFESTYLE,,0,12M,10+,Free,0,Lifestyle
6119,FAMILY,3.7,3,10M,50+,Free,0,Entertainment
6120,PHOTOGRAPHY,4.5,4724,,"50,000+",Paid,$1.99,Photography
6121,FAMILY,2.4,407,0.306,"50,000+",Free,0,Entertainment
6122,BUSINESS,,8,26M,100+,Free,0,Business
6123,FAMILY,2.9,1073,2.8M,"100,000+",Free,0,Entertainment
6124,GAME,4.2,63056,8.1M,"1,000,000+",Free,0,Word
6125,BUSINESS,4.2,509,3.2M,"100,000+",Free,0,Business
6126,LIFESTYLE,4,3,3.3M,"1,000+",Free,0,Lifestyle
6127,SPORTS,2.6,64,1.6M,"10,000+",Free,0,Sports
6128,TOOLS,4.4,7,5.6M,"1,000+",Free,0,Tools
6129,AUTO_AND_VEHICLES,4.8,4,4.5M,500+,Free,0,Auto & Vehicles
6130,SOCIAL,4.7,22,11M,"1,000+",Free,0,Social
6131,MEDICAL,4.4,643,2.8M,"10,000+",Free,0,Medical
6132,MEDICAL,4.6,87,2.8M,500+,Paid,$5.99,Medical
6133,TOOLS,2.7,198,2.8M,"100,000+",Free,0,Tools
6134,PHOTOGRAPHY,3.8,11,17M,"1,000+",Free,0,Photography
6135,FAMILY,1.7,6,2.9M,100+,Free,0,Entertainment
6136,LIFESTYLE,4.6,17,19M,"1,000+",Free,0,Lifestyle
6137,TOOLS,3.3,218,4.1M,"10,000+",Free,0,Tools
6138,PHOTOGRAPHY,,0,8.4M,5+,Free,0,Photography
6139,NEWS_AND_MAGAZINES,,41,5.0M,"1,000+",Free,0,News & Magazines
6140,LIFESTYLE,4.6,275,3.9M,"5,000+",Paid,$2.99,Lifestyle
6141,FAMILY,2.3,50,2.8M,"10,000+",Free,0,Entertainment
6142,PHOTOGRAPHY,4.5,81219,2.6M,"10,000,000+",Free,0,Photography
6143,SOCIAL,,6,6.1M,"1,000+",Free,0,Social
6144,PRODUCTIVITY,4.8,16,2.6M,"1,000+",Free,0,Productivity
6145,SOCIAL,,4,8.9M,500+,Free,0,Social
6146,TOOLS,5,5,9.1M,"1,000+",Free,0,Tools
6147,FAMILY,,0,2.9M,100+,Free,0,Entertainment
6148,VIDEO_PLAYERS,4.1,64,2.0M,"5,000+",Free,0,Video Players & Editors
6149,FAMILY,,1,2.8M,100+,Free,0,Entertainment
6150,FAMILY,,5,2.8M,"1,000+",Free,0,Entertainment
6151,AUTO_AND_VEHICLES,,1,9.4M,10+,Free,0,Auto & Vehicles
6152,PHOTOGRAPHY,,0,7.8M,100+,Free,0,Photography
6153,VIDEO_PLAYERS,,0,8.6M,100+,Free,0,Video Players & Editors
6154,FOOD_AND_DRINK,,0,,10+,Free,0,Food & Drink
6155,FAMILY,4.9,16,10M,100+,Free,0,Education
6156,MAPS_AND_NAVIGATION,3,4,,"1,000+",Free,0,Maps & Navigation
6157,TOOLS,,1,5.1M,10+,Free,0,Tools
6158,SOCIAL,,32,7.8M,"1,000+",Free,0,Social
6159,SOCIAL,4.8,111,5.9M,"1,000+",Free,0,Social
6160,AUTO_AND_VEHICLES,4.5,276,1.7M,"100,000+",Free,0,Auto & Vehicles
6161,VIDEO_PLAYERS,3.4,694,,"50,000+",Free,0,Video Players & Editors
6162,SPORTS,,7,2.3M,100+,Free,0,Sports
6163,VIDEO_PLAYERS,,8,2.5M,500+,Free,0,Video Players & Editors
6164,FAMILY,,3,2.8M,500+,Free,0,Entertainment
6165,BOOKS_AND_REFERENCE,,13,4.1M,"1,000+",Free,0,Books & Reference
6166,PHOTOGRAPHY,4,35188,6.2M,"1,000,000+",Free,0,Photography
6167,GAME,3.7,31883,20M,"1,000,000+",Free,0,Action
6168,TOOLS,2.2,4,4.8M,500+,Free,0,Tools
6169,TRAVEL_AND_LOCAL,4.8,89,,"1,000+",Free,0,Travel & Local
6170,SPORTS,,6,24M,500+,Free,0,Sports
6171,TRAVEL_AND_LOCAL,5,3,2.4M,100+,Free,0,Travel & Local
6172,FAMILY,,8,13M,"1,000+",Free,0,Entertainment
6173,BUSINESS,,6,,100+,Free,0,Business
6174,TOOLS,,0,1.8M,10+,Free,0,Tools
6175,TRAVEL_AND_LOCAL,4.5,103,9.8M,"1,000+",Free,0,Travel & Local
6176,NEWS_AND_MAGAZINES,,0,29M,100+,Free,0,News & Magazines
6177,GAME,4.3,101762,11M,"1,000,000+",Free,0,Action
6178,PHOTOGRAPHY,3.8,28660,6.4M,"5,000,000+",Free,0,Photography
6179,TRAVEL_AND_LOCAL,,1,87M,10+,Paid,$1.49,Travel & Local
6180,FAMILY,4.5,20101,7.8M,"100,000+",Paid,$9.99,Role Playing
6181,GAME,4.5,10440,86M,"50,000+",Paid,$4.99,Action
6182,SHOPPING,,28,2.1M,"1,000+",Free,0,Shopping
6183,HEALTH_AND_FITNESS,4.8,10,4.0M,10+,Free,0,Health & Fitness
6184,PHOTOGRAPHY,4.5,267378,1.9M,"10,000,000+",Free,0,Photography
6185,FINANCE,4.4,2017,2.4M,"100,000+",Free,0,Finance
6186,NEWS_AND_MAGAZINES,,2,2.9M,100+,Free,0,News & Magazines
6187,GAME,3.9,142693,21M,"5,000,000+",Free,0,Action
6188,VIDEO_PLAYERS,4.3,47,8.7M,"1,000+",Free,0,Video Players & Editors
6189,TOOLS,4.3,80,1.7M,"10,000+",Free,0,Tools
6190,FAMILY,,1,5.1M,10+,Free,0,Entertainment
6191,PHOTOGRAPHY,4,2076,11M,"500,000+",Free,0,Photography
6192,NEWS_AND_MAGAZINES,,1,1.3M,50+,Free,0,News & Magazines
6193,PHOTOGRAPHY,4.1,7118,9.2M,"1,000,000+",Free,0,Photography
6195,LIFESTYLE,3.7,34079,9.2M,"5,000,000+",Free,0,Lifestyle
6196,VIDEO_PLAYERS,3.4,4334,4.9M,"100,000+",Free,0,Video Players & Editors
6197,TOOLS,4.5,1439,15M,"10,000+",Free,0,Tools
6198,GAME,4.4,1644,15M,"10,000+",Paid,$7.99,Board
6199,FOOD_AND_DRINK,,1,19M,10+,Free,0,Food & Drink
6200,BUSINESS,4.4,1630,2.2M,"100,000+",Free,0,Business
6201,FAMILY,2.4,7,2.1M,100+,Paid,$3.99,Education
6202,FAMILY,4.1,10758,8.0M,"100,000+",Paid,$4.99,Adventure;Action & Adventure
6204,HEALTH_AND_FITNESS,4.6,9612,3.5M,"100,000+",Free,0,Health & Fitness
6205,FAMILY,4.3,5442,16M,"50,000+",Paid,$9.99,Role Playing
6206,GAME,4.3,205830,63M,"10,000,000+",Free,0,Board
6207,FAMILY,4.7,3049,,"50,000+",Free,0,Education
6208,NEWS_AND_MAGAZINES,,2,10M,50+,Free,0,News & Magazines
6209,SHOPPING,4.2,867,7.5M,"100,000+",Free,0,Shopping
6210,PHOTOGRAPHY,4.3,14453,21M,"1,000,000+",Free,0,Photography
6211,MEDICAL,4.3,6079,1.8M,"500,000+",Free,0,Medical
6213,PRODUCTIVITY,4.7,167406,18M,"1,000,000+",Free,0,Productivity
6214,GAME,4.2,128579,,"5,000,000+",Free,0,Action
6215,GAME,4.1,389,,"10,000+",Free,0,Board
6216,SHOPPING,4.6,8175,3.2M,"100,000+",Free,0,Shopping
6217,TOOLS,4.7,8114,,"100,000+",Paid,$2.49,Tools
6218,TOOLS,4.3,6,33M,500+,Free,0,Tools
6219,MEDICAL,4.5,4027,8.4M,"100,000+",Free,0,Medical
6220,SHOPPING,4.6,17180,31M,"1,000,000+",Free,0,Shopping
6221,HEALTH_AND_FITNESS,2.9,141,22M,"10,000+",Free,0,Health & Fitness
6222,BEAUTY,4,2,3.6M,"1,000+",Free,0,Beauty
6223,SPORTS,3,26,15M,"1,000+",Free,0,Sports
6224,BOOKS_AND_REFERENCE,3.9,286,18M,"10,000+",Free,0,Books & Reference
6225,SPORTS,,0,10M,10+,Free,0,Sports
6226,AUTO_AND_VEHICLES,4.8,27,2.5M,500+,Free,0,Auto & Vehicles
6227,FAMILY,3.9,11,16M,"1,000+",Free,0,Entertainment
6228,PHOTOGRAPHY,4,675,15M,"100,000+",Free,0,Photography
6229,FAMILY,,0,4.3M,10+,Free,0,Entertainment
6230,FINANCE,,0,4.6M,10+,Free,0,Finance
6231,TRAVEL_AND_LOCAL,,11,18M,"1,000+",Free,0,Travel & Local
6232,FAMILY,5,2,8.7M,10+,Free,0,Education
6233,TRAVEL_AND_LOCAL,,0,22M,100+,Free,0,Travel & Local
6234,FINANCE,,7,1.1M,500+,Free,0,Finance
6235,FAMILY,,23,4.8M,"1,000+",Free,0,Entertainment
6236,TOOLS,4,2055,2.6M,"100,000+",Free,0,Tools
6237,SOCIAL,,24,5.2M,100+,Free,0,Social
6238,LIFESTYLE,5,2,6.0M,10+,Free,0,Lifestyle
6239,HEALTH_AND_FITNESS,,0,43M,1+,Free,0,Health & Fitness
6240,LIFESTYLE,,0,0.904,10+,Free,0,Lifestyle
6241,PHOTOGRAPHY,4.5,42,20M,"1,000+",Free,0,Photography
6242,FAMILY,4.8,12,28M,"1,000+",Free,0,Education
6243,LIFESTYLE,,0,20M,10+,Free,0,Lifestyle
6244,BOOKS_AND_REFERENCE,4.6,53,16M,"5,000+",Free,0,Books & Reference
6245,AUTO_AND_VEHICLES,4.2,29,,"10,000+",Free,0,Auto & Vehicles
6246,BUSINESS,,94,8.7M,"5,000+",Free,0,Business
6247,COMMUNICATION,3.4,7,6.0M,"1,000+",Free,0,Communication
6248,HEALTH_AND_FITNESS,2.6,219,1.8M,"50,000+",Free,0,Health & Fitness
6249,HEALTH_AND_FITNESS,2.4,577,3.7M,"50,000+",Free,0,Health & Fitness
6250,TRAVEL_AND_LOCAL,,13,3.2M,100+,Free,0,Travel & Local
6252,FAMILY,4.6,7420,7.4M,"50,000+",Paid,$4.99,Role Playing
6253,HEALTH_AND_FITNESS,3.3,10,3.3M,"1,000+",Free,0,Health & Fitness
6254,FINANCE,4.1,58,3.5M,"10,000+",Free,0,Finance
6255,TRAVEL_AND_LOCAL,4.6,19,14M,500+,Free,0,Travel & Local
6256,BUSINESS,3.9,91,8.9M,"5,000+",Free,0,Business
6257,SOCIAL,,0,32M,1+,Free,0,Social
6258,GAME,,3,14M,10+,Free,0,Action
6259,FAMILY,,3,3.8M,50+,Free,0,Education
6260,FOOD_AND_DRINK,,3,4.7M,100+,Free,0,Food & Drink
6261,FOOD_AND_DRINK,,3,9.9M,500+,Free,0,Food & Drink
6262,FINANCE,4,5055,17M,"100,000+",Free,0,Finance
6263,SOCIAL,3.4,3640,9.1M,"500,000+",Free,0,Social
6264,BUSINESS,4.5,1819,10M,"100,000+",Free,0,Business
6265,FINANCE,4,180,27M,"10,000+",Free,0,Finance
6266,NEWS_AND_MAGAZINES,5,22,25M,"1,000+",Free,0,News & Magazines
6267,BUSINESS,3.6,16,33M,"5,000+",Free,0,Business
6268,LIFESTYLE,3.5,43,30M,"10,000+",Free,0,Lifestyle
6269,FAMILY,4.6,2312084,,"100,000,000+",Free,0,Entertainment
6270,BUSINESS,4.9,23,28M,"1,000+",Free,0,Business
6271,DATING,3.7,66,7.3M,"10,000+",Free,0,Dating
6272,BUSINESS,5,3,23M,100+,Free,0,Business
6273,BUSINESS,4,76,0.201,"10,000+",Free,0,Business
6274,LIFESTYLE,3.9,77,,"10,000+",Free,0,Lifestyle
6275,FINANCE,5,2,2.7M,100+,Free,0,Finance
6276,BUSINESS,4,282,7.7M,"10,000+",Free,0,Business
6277,GAME,,0,,1+,Paid,$0.99,Arcade
6278,TOOLS,,5,21M,"1,000+",Free,0,Tools
6279,FAMILY,4.9,7,3.5M,"1,000+",Free,0,Education
6280,FINANCE,4.4,337,3.3M,"10,000+",Free,0,Finance
6281,SOCIAL,3.6,284795,31M,"10,000,000+",Free,0,Social
6282,BUSINESS,4.7,45,12M,"5,000+",Free,0,Business
6283,FAMILY,4.3,12,8.1M,"5,000+",Free,0,Education
6284,SPORTS,3.9,5644,14M,"1,000,000+",Free,0,Sports
6285,SOCIAL,4.5,63765,11M,"1,000,000+",Free,0,Social
6287,GAME,4.6,12,18M,50+,Free,0,Arcade
6289,LIFESTYLE,4.3,1118201,,"10,000,000+",Free,0,Lifestyle
6290,BOOKS_AND_REFERENCE,4.6,899010,,"10,000,000+",Free,0,Books & Reference
6291,PRODUCTIVITY,,0,2.9M,10+,Free,0,Productivity
6292,PRODUCTIVITY,,0,0.473,10+,Paid,$0.99,Productivity
6295,FAMILY,4.5,205914,54M,"10,000,000+",Free,0,Education
6297,COMMUNICATION,4.2,1042170,,"50,000,000+",Free,0,Communication
6298,BOOKS_AND_REFERENCE,4.5,42729,,"5,000,000+",Free,0,Books & Reference
6299,TOOLS,4,29944,2.1M,"5,000,000+",Free,0,Tools
6300,GAME,4.2,212067,48M,"10,000,000+",Free,0,Racing
6301,GAME,4.7,155694,92M,"1,000,000+",Free,0,Board
6303,FAMILY,4.4,344383,30M,"10,000,000+",Free,0,Casual
6306,SHOPPING,4.2,4099,17M,"100,000+",Free,0,Shopping
6307,SHOPPING,4,4722,35M,"500,000+",Free,0,Shopping
6308,SHOPPING,2.3,69,11M,"10,000+",Free,0,Shopping
6309,GAME,4.5,501,65M,"10,000+",Free,0,Casino
6310,FAMILY,3.6,226,25M,"50,000+",Free,0,Casual
6311,GAME,4.4,17,4.8M,500+,Paid,$4.49,Card
6312,GAME,3.9,20,4.8M,"10,000+",Free,0,Card
6313,FAMILY,3.9,13,17M,100+,Free,0,Entertainment
6314,HEALTH_AND_FITNESS,4.8,38,24M,500+,Free,0,Health & Fitness
6315,FAMILY,4.2,16,26M,"1,000+",Free,0,Casual
6316,GAME,3.7,11,4.8M,"5,000+",Free,0,Card
6317,PRODUCTIVITY,4,616,0.175,"50,000+",Free,0,Productivity
6318,BEAUTY,,1,15M,100+,Free,0,Beauty
6319,GAME,1,1,4.9M,"1,000+",Free,0,Card
6320,GAME,,1,8.8M,100+,Free,0,Casino
6321,FAMILY,4.4,103,36M,"10,000+",Free,0,Simulation
6322,TOOLS,4.2,4010,8.7M,"500,000+",Free,0,Tools
6323,GAME,4.7,325,23M,"10,000+",Free,0,Casino
6324,FAMILY,3.6,35121,5.1M,"5,000,000+",Free,0,Entertainment
6325,FAMILY,,1,23M,100+,Free,0,Entertainment
6326,GAME,4.1,341,26M,"50,000+",Free,0,Casino
6327,VIDEO_PLAYERS,3.3,381023,53M,"10,000,000+",Free,0,Video Players & Editors
6328,COMMUNICATION,,0,3.2M,10+,Free,0,Communication
6329,GAME,,0,23M,500+,Free,0,Casino
6330,FAMILY,5,3,1.8M,100+,Free,0,Education
6331,PERSONALIZATION,4.3,26601,5.4M,"1,000,000+",Free,0,Personalization
6332,SHOPPING,4.7,55,8.0M,500+,Free,0,Shopping
6333,SOCIAL,,2,5.4M,100+,Free,0,Social
6334,VIDEO_PLAYERS,,414,59M,"100,000+",Free,0,Video Players & Editors
6335,GAME,,3,21M,500+,Free,0,Card
6336,LIFESTYLE,,0,5.1M,10+,Free,0,Lifestyle
6337,FAMILY,,0,,5+,Free,0,Entertainment
6338,FAMILY,4,68664,55M,"10,000,000+",Free,0,Simulation
6339,BUSINESS,,3,3.4M,10+,Free,0,Business
6340,GAME,4.4,524467,33M,"10,000,000+",Free,0,Casino
6341,GAME,4.6,17,4.7M,100+,Paid,$14.00,Casino
6342,BUSINESS,5,3,1.5M,10+,Free,0,Business
6343,GAME,4.3,52199,,"1,000,000+",Free,0,Casino
6344,FAMILY,4.3,6333,30M,"1,000,000+",Free,0,Entertainment
6345,BUSINESS,,1,26M,5+,Free,0,Business
6346,FAMILY,3.8,4,54M,100+,Paid,$2.99,Educational
6347,FAMILY,4.1,956,10M,"100,000+",Free,0,Entertainment
6348,SPORTS,4.6,969,3.6M,"10,000+",Free,0,Sports
6349,FAMILY,4,1469,5.2M,"100,000+",Free,0,Entertainment
6350,GAME,4.7,2066,25M,"100,000+",Free,0,Casino
6351,TOOLS,3.6,1166,0.35,"100,000+",Free,0,Tools
6352,GAME,4.5,26744,51M,"500,000+",Free,0,Casino
6353,PHOTOGRAPHY,4,802,5.1M,"100,000+",Free,0,Photography
6354,GAME,4.1,1686,4.6M,"100,000+",Free,0,Casino
6355,LIFESTYLE,4,41747,39M,"5,000,000+",Free,0,Lifestyle
6356,LIFESTYLE,3.8,19221,13M,"5,000,000+",Free,0,Lifestyle
6357,COMMUNICATION,,6,31M,"1,000+",Free,0,Communication
6358,FOOD_AND_DRINK,4.5,2448,19M,"100,000+",Free,0,Food & Drink
6359,LIFESTYLE,2.8,17,3.1M,"5,000+",Free,0,Lifestyle
6360,NEWS_AND_MAGAZINES,,19,17M,"5,000+",Free,0,News & Magazines
6361,TOOLS,4.2,928,0.383,"10,000+",Paid,$1.99,Tools
6362,LIFESTYLE,4.8,33,2.4M,"5,000+",Free,0,Lifestyle
6363,LIFESTYLE,5,1,3.2M,50+,Free,0,Lifestyle
6364,FAMILY,5,13,2.1M,100+,Free,0,Entertainment
6365,BUSINESS,,1,30M,50+,Free,0,Business
6366,PERSONALIZATION,,1,14M,50+,Paid,$4.85,Personalization
6367,TOOLS,,4,12M,100+,Free,0,Tools
6368,TOOLS,4.3,534,3.0M,"100,000+",Free,0,Tools
6369,PHOTOGRAPHY,4.3,20,4.8M,"1,000+",Free,0,Photography
6370,PERSONALIZATION,4.5,248,2.8M,"10,000+",Free,0,Personalization
6371,FOOD_AND_DRINK,4.5,41,4.0M,500+,Free,0,Food & Drink
6372,TOOLS,5,6,11M,100+,Free,0,Tools
6373,SOCIAL,3.8,5793284,,"100,000,000+",Free,0,Social
6374,FAMILY,4.4,634,1.8M,"100,000+",Free,0,Education
6375,LIFESTYLE,5,19,3.1M,"1,000+",Free,0,Lifestyle
6376,FAMILY,4.7,39,20M,"1,000+",Free,0,Education
6377,PRODUCTIVITY,,0,33M,10+,Free,0,Productivity
6378,SOCIAL,4.7,549,17M,"10,000+",Free,0,Social
6379,HEALTH_AND_FITNESS,2.2,4,28M,"1,000+",Free,0,Health & Fitness
6380,SOCIAL,4.6,308,0.454,"10,000+",Free,0,Social
6381,LIFESTYLE,4.6,9,3.1M,"1,000+",Free,0,Lifestyle
6382,LIFESTYLE,4.7,29,3.2M,"1,000+",Free,0,Lifestyle
6383,VIDEO_PLAYERS,4.6,277,6.8M,"10,000+",Free,0,Video Players & Editors
6384,FAMILY,4.4,30,99M,"5,000+",Free,0,Entertainment
6385,FAMILY,3.8,125,17M,"10,000+",Free,0,Casual
6386,FAMILY,3.6,445,12M,"50,000+",Free,0,Casual
6387,LIFESTYLE,4.9,301,25M,"10,000+",Free,0,Lifestyle
6388,FAMILY,4.8,160,13M,"10,000+",Free,0,Entertainment
6389,BUSINESS,,0,2.1M,5+,Paid,$0.99,Business
6390,FAMILY,4.4,150,5.9M,"10,000+",Free,0,Entertainment
6391,BUSINESS,5,8,3.7M,100+,Free,0,Business
6392,FAMILY,4.8,100,4.5M,"5,000+",Free,0,Education
6393,FINANCE,,1,4.1M,100+,Free,0,Finance
6394,EVENTS,,1,11M,100+,Free,0,Events
6395,FAMILY,4.6,106,3.9M,"10,000+",Free,0,Education
6396,LIFESTYLE,5,10,3.0M,"1,000+",Free,0,Lifestyle
6397,FAMILY,4.6,222,1.4M,"10,000+",Free,0,Entertainment
6398,FINANCE,5,4,11M,50+,Free,0,Finance
6399,COMMUNICATION,,0,12M,5+,Free,0,Communication
6400,LIFESTYLE,4,4160,30M,"500,000+",Free,0,Lifestyle
6401,FAMILY,4.3,616,25M,"10,000+",Free,0,Casual
6402,GAME,4.5,415,52M,"10,000+",Free,0,Adventure
6403,FAMILY,4,2614,6.3M,"100,000+",Free,0,Simulation
6404,FAMILY,3.2,304,4.7M,"10,000+",Free,0,Entertainment
6405,FAMILY,4.6,2683,25M,"10,000+",Free,0,Simulation
6406,FAMILY,4.2,3379,62M,"100,000+",Free,0,Simulation
6407,COMICS,4.8,33783,6.4M,"1,000,000+",Free,0,Comics
6408,COMICS,3,28447,15M,"1,000,000+",Free,0,Comics
6409,GAME,4.3,125,70M,"5,000+",Free,0,Adventure
6410,MAPS_AND_NAVIGATION,3.9,230,12M,"10,000+",Free,0,Maps & Navigation
6412,FAMILY,3.9,8419,47M,"100,000+",Free,0,Role Playing
6413,FAMILY,4.8,4,23M,10+,Paid,$14.99,Casual
6414,COMICS,3.5,4205,10M,"100,000+",Free,0,Comics
6415,GAME,4.4,1563,40M,"50,000+",Free,0,Adventure
6416,GAME,4.1,355,53M,"10,000+",Free,0,Adventure
6417,FAMILY,4.2,1901,8.2M,"100,000+",Free,0,Simulation
6418,FAMILY,4.7,6073,8.5M,"100,000+",Free,0,Simulation
6419,TOOLS,4,9,33M,"1,000+",Free,0,Tools
6420,COMICS,4.4,190,34M,"10,000+",Free,0,Comics
6421,FAMILY,4.2,45,23M,"1,000+",Free,0,Casual
6422,SHOPPING,5,21,2.5M,100+,Free,0,Shopping
6423,PHOTOGRAPHY,3.5,52,1.8M,"10,000+",Free,0,Photography
6424,COMICS,3.8,7326,,"500,000+",Free,0,Comics
6425,PHOTOGRAPHY,,4,1.4M,100+,Paid,$3.99,Photography
6426,FAMILY,4.5,1318,24M,"50,000+",Free,0,Simulation
6427,TRAVEL_AND_LOCAL,4.1,98,2.0M,"5,000+",Free,0,Travel & Local
6428,TOOLS,,1,0.421,50+,Paid,$1.99,Tools
6429,TOOLS,4.3,15,1.2M,100+,Paid,$3.99,Tools
6430,BUSINESS,,0,11M,10+,Free,0,Business
6431,FAMILY,4.3,855,7.0M,"10,000+",Free,0,Entertainment
6432,PERSONALIZATION,4.4,18,2.1M,500+,Paid,$2.00,Personalization
6433,PHOTOGRAPHY,,4,16M,100+,Free,0,Photography
6434,WEATHER,,15,10M,"1,000+",Free,0,Weather
6435,MEDICAL,,1,28M,100+,Free,0,Medical
6436,FINANCE,,3,5.5M,100+,Free,0,Finance
6437,HEALTH_AND_FITNESS,,0,41M,5+,Free,0,Health & Fitness
6438,PERSONALIZATION,4,289,2.7M,"10,000+",Free,0,Personalization
6439,FINANCE,4.3,23,93M,"1,000+",Free,0,Finance
6440,GAME,4,267,40M,"10,000+",Paid,$1.99,Action
6441,MAPS_AND_NAVIGATION,4.9,124,3.4M,"1,000+",Free,0,Maps & Navigation
6442,GAME,4.7,21,9.0M,100+,Free,0,Arcade
6443,COMMUNICATION,,0,4.3M,50+,Free,0,Communication
6444,GAME,,3,2.9M,10+,Free,0,Arcade
6445,FINANCE,,2,6.9M,10+,Free,0,Finance
6446,TOOLS,4.3,33,1.0M,500+,Paid,$3.99,Tools
6447,PERSONALIZATION,4.2,279,1.1M,"10,000+",Free,0,Personalization
6448,GAME,4.1,496,39M,"100,000+",Free,0,Card
6451,LIFESTYLE,3.2,320,31M,"50,000+",Free,0,Lifestyle
6452,SPORTS,3.9,9765,14M,"1,000,000+",Free,0,Sports
6453,FINANCE,4.2,798,29M,"50,000+",Free,0,Finance
6454,TOOLS,4.1,783,4.2M,"100,000+",Free,0,Tools
6455,BUSINESS,4.9,13,5.3M,100+,Free,0,Business
6456,FAMILY,,1,1.7M,100+,Free,0,Puzzle
6457,SPORTS,3.7,84,6.3M,"1,000+",Paid,$2.99,Sports
6458,FINANCE,3.5,196,27M,"10,000+",Free,0,Finance
6459,TOOLS,4.9,83,3.1M,500+,Paid,$3.99,Tools
6460,SOCIAL,,1,,100+,Free,0,Social
6461,COMMUNICATION,3.3,78,2.5M,"10,000+",Free,0,Communication
6462,BOOKS_AND_REFERENCE,4.9,659,5.0M,"10,000+",Free,0,Books & Reference
6463,SPORTS,3.4,1520,6.3M,"50,000+",Free,0,Sports
6464,BOOKS_AND_REFERENCE,,2,7.8M,100+,Free,0,Books & Reference
6465,SPORTS,4.5,2710,4.8M,"100,000+",Free,0,Sports
6466,BOOKS_AND_REFERENCE,4.3,28,,"1,000+",Free,0,Books & Reference
6467,FAMILY,5,6,9.2M,"1,000+",Free,0,Education
6468,AUTO_AND_VEHICLES,3.5,2,34M,100+,Free,0,Auto & Vehicles
6469,TOOLS,,6,47M,"1,000+",Free,0,Tools
6470,SOCIAL,,0,8.1M,10+,Free,0,Social
6471,HEALTH_AND_FITNESS,4.4,622,2.5M,"10,000+",Free,0,Health & Fitness
